id,age,gender,location
204980,1980-1989,m,华东
265444,1980-1989,m,华南
235865,1980-1989,m,华中
265445,1980-1989,m,华东
235676,1980-1989,m,华东
245718,1980-1989,m,华南
265446,1980-1989,m,华东
226352,1980-1989,m,华北
248614,1980-1989,m,华东
233419,1990+,m,华南
265447,1980-1989,m,华北
265448,1980-1989,m,华东
265449,1980-1989,m,华南
238682,1980-1989,m,华北
235493,1980-1989,m,华南
265450,1980-1989,m,华南
232433,1980-1989,m,华东
259198,1980-1989,m,华南
246927,1990+,m,华北
259425,1990+,m,华南
238814,1980-1989,m,华北
261855,1980-1989,m,华南
244343,1980-1989,f,华中
258576,1980-1989,m,华东
264415,1980-1989,m,华南
258876,1980-1989,m,华南
265451,1980-1989,m,华南
213664,1980-1989,m,华南
237794,1980-1989,m,华北
244796,1990+,m,华南
253601,1980-1989,m,华南
260294,1980-1989,m,华南
265452,1990+,m,华东
265453,1980-1989,m,华南
231967,1980-1989,m,华东
265454,1990+,f,华南
265455,1980-1989,m,华北
247449,1980-1989,m,华北
247179,1980-1989,m,华北
221486,1980-1989,m,华东
241366,1990+,f,华东
238776,1980-1989,m,华北
263641,1980-1989,f,华南
265456,1980-1989,m,华南
195673,1980-1989,f,华南
265457,1980-1989,m,华北
26233,1980-1989,m,华北
265458,1980-1989,f,华北
265459,1990+,m,华北
254628,1980-1989,m,华南
235220,1990+,m,华南
265460,1980-1989,m,华东
261796,1990+,m,华南
265461,1980-1989,m,华南
254789,1980-1989,m,华北
224527,1980-1989,m,华南
265462,1980-1989,m,华东
236713,1980-1989,m,华南
265463,1980-1989,m,华北
195048,1990+,m,华东
263305,1980-1989,m,华北
265464,1980-1989,m,华南
235663,1980-1989,m,华南
249986,1980-1989,m,华东
265466,1980-1989,m,华北
265467,1980-1989,m,华中
260052,1990+,m,华南
265468,1990+,f,华南
265469,1980-1989,m,华东
265470,1980-1989,m,华南
235151,1980-1989,m,华东
214013,1980-1989,m,华南
265471,1980-1989,m,华东
265472,1990+,m,华南
265473,1980-1989,m,华东
265474,1980-1989,m,华南
265475,1980-1989,m,华南
265476,1979-,m,华南
216472,1980-1989,m,华北
265477,1980-1989,f,华南
213900,1980-1989,m,华东
232070,1980-1989,m,华南
265478,1980-1989,m,华南
234044,1980-1989,m,华北
265479,1980-1989,m,华东
256407,1980-1989,m,华北
258170,1990+,m,华东
262952,1980-1989,m,华东
249294,1980-1989,m,华南
9534,1980-1989,m,华中
248813,1990+,f,华北
260775,1990+,m,华南
261400,1980-1989,m,华南
249330,1980-1989,m,华中
242283,1980-1989,m,华东
237348,1980-1989,m,华南
235938,1980-1989,m,华南
265481,1980-1989,m,华北
237849,1980-1989,f,华北
259391,1980-1989,m,华南
224673,1980-1989,m,华中
265482,1990+,m,华东
246046,1990+,f,华北
243519,1980-1989,m,华南
265483,1980-1989,m,华南
265484,1980-1989,m,华东
265485,1980-1989,m,华北
265486,1990+,f,华北
239585,1980-1989,m,华东
233404,1980-1989,m,华北
265487,1980-1989,m,华北
235625,1980-1989,m,华北
256217,1980-1989,m,华南
246041,1990+,m,华北
254167,1980-1989,m,华东
238281,1980-1989,m,华东
252486,1980-1989,m,华北
262536,1990+,m,华南
248608,1980-1989,m,华北
226248,1980-1989,m,华北
231081,1980-1989,f,华中
262482,1990+,m,华东
265488,1980-1989,m,华北
258793,1980-1989,m,华东
242129,1980-1989,m,华南
216482,1980-1989,f,华南
265489,1980-1989,m,华北
261857,1980-1989,m,华南
259256,1980-1989,m,华中
265490,1980-1989,m,华南
248903,1980-1989,m,华北
231196,1980-1989,m,华东
253897,1980-1989,m,华南
219169,1980-1989,m,华南
265491,1980-1989,m,华北
248172,1980-1989,m,华东
262973,1980-1989,m,华北
265492,1980-1989,m,华北
255573,1980-1989,f,华东
265493,1980-1989,m,华南
241962,1980-1989,m,华北
258042,1990+,f,华南
234780,1990+,f,华南
265494,1980-1989,m,华东
265495,1990+,m,华南
265496,1980-1989,m,华南
222509,1980-1989,m,华南
265497,1980-1989,m,华东
226463,1980-1989,m,华南
265498,1980-1989,m,华北
254346,1980-1989,m,华北
252087,1980-1989,m,华东
265500,1980-1989,m,华南
260488,1980-1989,m,华南
265501,1980-1989,m,华南
235912,1980-1989,m,华南
265267,1980-1989,m,华北
265502,1980-1989,m,华东
247460,1980-1989,f,华东
265503,1990+,m,华南
254679,1980-1989,m,华东
265505,1990+,m,华中
240590,1980-1989,m,华中
227507,1990+,m,华北
242554,1980-1989,m,华东
265506,1980-1989,m,华北
265507,1980-1989,f,华南
265508,1980-1989,f,华北
248357,1980-1989,m,华北
207983,1980-1989,m,华北
238128,1980-1989,m,华北
208017,1980-1989,m,华北
265509,1980-1989,m,华东
265510,1980-1989,m,华南
213168,1980-1989,m,华北
265511,1980-1989,m,华北
265512,1990+,m,华东
195747,1980-1989,m,华北
243838,1980-1989,m,华东
224565,1980-1989,m,华南
265513,1980-1989,m,华中
265514,1980-1989,f,华东
265515,1980-1989,m,华南
265516,1980-1989,m,华南
265517,1980-1989,m,华中
265518,1980-1989,m,华东
263616,1980-1989,m,华南
255637,1980-1989,m,华北
265519,1980-1989,m,华东
265520,1980-1989,m,华南
265521,1990+,m,华南
265522,1990+,m,华南
259491,1980-1989,m,华南
265523,1980-1989,m,华东
265524,1980-1989,m,华东
232078,1980-1989,m,华南
265525,1980-1989,m,华南
227317,1980-1989,m,华南
265526,1990+,m,华北
223328,1980-1989,m,华南
199410,1980-1989,f,华北
255610,1990+,m,华东
263469,1980-1989,m,华北
258701,1980-1989,m,华中
263310,1980-1989,m,华南
263260,1980-1989,f,华北
231076,1980-1989,m,华东
226893,1980-1989,m,华南
265527,1980-1989,m,华北
265528,1980-1989,m,华东
265529,1980-1989,m,华中
248869,1980-1989,m,华南
263194,1980-1989,m,华北
265530,1980-1989,m,华东
265531,1980-1989,m,华东
265532,1980-1989,m,华东
247087,1980-1989,m,华东
265533,1980-1989,f,华南
234049,1980-1989,m,华南
245556,1980-1989,m,华南
10518,1980-1989,m,华中
240940,1980-1989,m,华北
245559,1980-1989,m,华北
265534,1980-1989,m,华南
265535,1980-1989,m,华北
265536,1990+,f,华东
265537,1980-1989,m,华北
265538,1990+,m,华北
230968,1980-1989,m,华北
223615,1980-1989,m,华北
265539,1980-1989,m,华北
265540,1980-1989,m,华南
244670,1990+,m,华南
265541,1980-1989,m,华南
265542,1980-1989,m,华北
234774,1980-1989,f,华北
265543,1980-1989,m,华东
265544,1980-1989,m,华南
265545,1980-1989,f,华北
265546,1980-1989,m,华东
246706,1980-1989,f,华北
262353,1990+,m,华东
235965,1980-1989,m,华东
265547,1980-1989,m,华东
260786,1980-1989,m,华东
265548,1980-1989,m,华东
259409,1980-1989,f,华南
265549,1980-1989,m,华北
265550,1980-1989,m,华北
230119,1990+,m,华北
264169,1980-1989,m,华东
227014,1980-1989,f,华北
265551,1980-1989,m,华东
233815,1980-1989,m,华北
265552,1980-1989,m,华南
230324,1980-1989,m,华东
259904,1980-1989,m,华北
247335,1980-1989,m,华北
265553,1980-1989,m,华北
265554,1990+,m,华北
213238,1980-1989,m,华南
265555,1980-1989,m,华东
250096,1980-1989,m,华北
223412,1980-1989,m,华北
262520,1980-1989,m,华南
258872,1980-1989,m,华东
247986,1980-1989,m,华北
230385,1980-1989,m,华东
259424,1980-1989,m,华南
242445,1980-1989,m,华北
265556,1980-1989,m,华中
265557,1980-1989,m,华东
232972,1980-1989,f,华北
221249,1980-1989,f,华北
265558,1980-1989,f,华北
241338,1980-1989,m,华东
265559,1980-1989,m,华南
265560,1980-1989,m,华南
265561,1980-1989,m,华南
247472,1980-1989,m,华东
265562,1990+,m,华南
230353,1980-1989,m,华东
265563,1980-1989,m,华北
263603,1980-1989,m,华北
254812,1990+,m,华南
249942,1980-1989,m,华东
230337,1980-1989,m,华南
265564,1980-1989,m,华东
265565,1980-1989,m,华东
241994,1980-1989,m,华东
199763,1980-1989,m,华东
265566,1980-1989,m,华北
222479,1980-1989,m,华东
265567,1980-1989,m,华南
249761,1980-1989,f,华北
251798,1980-1989,m,华东
248054,1980-1989,m,华东
265568,1980-1989,m,华东
235623,1990+,m,华南
236879,1980-1989,m,华南
254877,1980-1989,m,华东
265569,1980-1989,f,华北
265570,1980-1989,m,华东
265571,1980-1989,m,华南
265572,1980-1989,m,华北
265573,1980-1989,m,华北
243317,1980-1989,m,华北
260147,1980-1989,m,华北
265574,1980-1989,m,华东
265575,1980-1989,m,华南
226170,1990+,f,华南
253725,1980-1989,m,华东
265576,1980-1989,m,华北
258583,1980-1989,m,华东
242431,1980-1989,m,华南
265577,1980-1989,m,华南
249943,1980-1989,m,华南
259760,1980-1989,m,华南
199123,1980-1989,f,华南
265578,1980-1989,m,华南
265579,1980-1989,m,华南
265580,1980-1989,m,华南
265581,1980-1989,m,华东
258200,1990+,m,华南
235894,1980-1989,m,华南
265582,1990+,m,华南
264854,1980-1989,m,华东
265583,1980-1989,m,华东
265584,1980-1989,m,华东
265585,1980-1989,m,华东
255043,1980-1989,m,华南
235421,1980-1989,m,华北
226733,1980-1989,m,华北
259748,1980-1989,m,华东
265586,1990+,m,华南
223317,1980-1989,m,华北
224941,1980-1989,m,华南
265587,1980-1989,m,华中
265588,1980-1989,m,华北
248044,1980-1989,m,华南
263307,1980-1989,m,华东
258905,1990+,m,华北
199363,1980-1989,m,华东
235213,1980-1989,m,华北
265589,1980-1989,f,华北
265590,1980-1989,m,华北
238699,1980-1989,m,华北
265591,1980-1989,m,华东
254112,1980-1989,m,华北
265592,1980-1989,m,华东
245161,1980-1989,m,华北
230118,1980-1989,m,华东
265593,1980-1989,m,华北
260981,1990+,m,华南
265594,1980-1989,m,华东
265595,1980-1989,m,华南
197577,1980-1989,m,华南
248188,1980-1989,m,华南
244341,1980-1989,m,华东
249947,1980-1989,m,华南
240007,1980-1989,m,华北
265596,1980-1989,m,华南
265597,1980-1989,f,华北
242077,1980-1989,m,华东
265598,1980-1989,m,华北
265599,1980-1989,m,华北
265600,1990+,m,华南
247677,1980-1989,m,华东
265601,1980-1989,m,华南
237734,1980-1989,m,华南
265602,1980-1989,m,华北
265603,1980-1989,m,华东
257315,1980-1989,f,华南
265604,1980-1989,f,华南
264920,1980-1989,f,华北
200154,1980-1989,m,华北
230354,1980-1989,m,华南
260658,1980-1989,m,华东
265605,1980-1989,m,华东
264261,1980-1989,m,华北
265606,1980-1989,f,华南
254125,1980-1989,f,华南
265607,1980-1989,m,华南
256496,1980-1989,m,华中
247452,1980-1989,m,华东
265608,1980-1989,m,华中
230269,1980-1989,m,华中
265609,1980-1989,m,华南
264378,1980-1989,m,华东
231077,1980-1989,m,华东
265610,1980-1989,m,华东
253739,1980-1989,m,华南
259858,1980-1989,m,华东
265611,1980-1989,m,华南
241350,1980-1989,m,华东
265612,1980-1989,m,华东
265613,1980-1989,f,华北
249688,1980-1989,m,华南
265283,1980-1989,m,华东
256359,1980-1989,m,华东
67274,1990+,f,华北
214689,1980-1989,m,华东
265614,1980-1989,m,华北
265615,1990+,f,华南
258197,1980-1989,m,华南
259058,1980-1989,m,华中
262711,1980-1989,m,华南
265616,1990+,m,华东
258019,1980-1989,m,华北
265617,1990+,m,华东
265618,1980-1989,m,华东
246044,1980-1989,m,华东
265619,1990+,m,华南
259556,1980-1989,m,华东
265620,1990+,f,华北
225136,1980-1989,m,华南
265621,1980-1989,m,华东
211615,1980-1989,m,华北
209168,1980-1989,m,华南
232438,1980-1989,m,华东
244381,1980-1989,m,华南
263213,1980-1989,m,华东
265623,1980-1989,f,华中
265624,1980-1989,m,华南
210486,1980-1989,m,华北
265625,1980-1989,m,华北
261378,1980-1989,m,华东
265626,1980-1989,m,华南
253963,1980-1989,m,华南
248585,1980-1989,m,华北
199879,1980-1989,m,华南
251422,1980-1989,m,华南
265628,1980-1989,m,华东
265629,1980-1989,m,华东
263648,1980-1989,m,华东
265630,1980-1989,m,华南
265631,1980-1989,m,华南
265632,1980-1989,m,华北
211044,1990+,m,华中
235429,1980-1989,m,华南
236693,1980-1989,m,华东
265633,1990+,m,华东
259701,1980-1989,m,华南
265634,1980-1989,m,华南
262021,1980-1989,m,华北
240018,1980-1989,m,华东
240595,1980-1989,m,华南
265635,1980-1989,m,华北
265636,1980-1989,m,华北
230036,1980-1989,m,华北
258485,1980-1989,m,华东
232424,1980-1989,m,华南
258958,1980-1989,m,华北
265637,1980-1989,m,华南
265638,1980-1989,m,华东
265639,1980-1989,m,华北
233364,1980-1989,m,华北
217538,1980-1989,m,华北
265640,1980-1989,m,华南
265641,1980-1989,m,华东
256336,1980-1989,m,华南
224374,1980-1989,m,华东
256158,1980-1989,m,华北
253894,1990+,m,华东
246613,1980-1989,m,华东
265642,1990+,m,华南
265643,1990+,m,华东
265644,1980-1989,m,华北
236069,1980-1989,m,华南
265645,1980-1989,m,华北
235635,1980-1989,m,华东
243152,1980-1989,m,华东
239702,1980-1989,m,华北
230336,1980-1989,m,华东
234931,1980-1989,m,华北
265646,1980-1989,m,华南
265647,1980-1989,m,华南
265648,1980-1989,m,华北
242544,1990+,f,华东
265649,1990+,f,华南
265650,1980-1989,m,华南
265651,1980-1989,m,华南
254329,1980-1989,m,华南
265652,1980-1989,m,华中
223422,1980-1989,f,华北
235523,1990+,m,华南
265653,1980-1989,m,华南
246573,1980-1989,m,华东
265654,1980-1989,m,华东
242428,1980-1989,m,华北
262444,1980-1989,m,华东
265655,1980-1989,m,华东
253945,1980-1989,m,华南
243060,1980-1989,f,华东
246980,1980-1989,m,华北
254354,1980-1989,m,华南
221982,1980-1989,m,华北
231174,1990+,m,华东
236722,1980-1989,m,华东
238686,1980-1989,m,华南
242821,1980-1989,m,华东
265656,1980-1989,m,华东
220572,1980-1989,m,华南
235184,1980-1989,m,华南
252384,1980-1989,m,华东
241492,1980-1989,m,华东
260030,1990+,m,华南
265657,1979-,m,华北
265658,1990+,m,华南
259135,1980-1989,m,华南
265659,1980-1989,m,华南
265660,1980-1989,m,华东
260198,1980-1989,m,华北
248355,1990+,m,华南
265661,1980-1989,m,华中
265662,1980-1989,m,华东
265663,1980-1989,m,华南
226105,1990+,f,华中
265664,1980-1989,m,华南
232422,1980-1989,m,华北
258676,1980-1989,m,华东
237294,1980-1989,m,华南
254084,1980-1989,m,华东
265665,1980-1989,m,华东
265666,1980-1989,m,华南
254340,1990+,m,华南
265667,1980-1989,m,华东
246319,1980-1989,m,华东
247014,1980-1989,m,华北
195180,1980-1989,m,华北
265668,1990+,m,华北
240459,1980-1989,m,华中
236731,1980-1989,m,华东
262963,1980-1989,m,华南
258328,1980-1989,m,华北
265669,1990+,m,华南
265670,1980-1989,m,华南
265671,1990+,m,华南
265672,1980-1989,m,华北
218262,1980-1989,m,华东
265673,1980-1989,m,华东
235326,1980-1989,m,华东
241547,1980-1989,m,华南
249214,1980-1989,m,华南
230952,1980-1989,m,华南
265674,1990+,m,华南
265675,1980-1989,m,华南
265677,1990+,m,华东
265678,1980-1989,f,华南
247159,1980-1989,m,华南
265310,1980-1989,m,华南
265679,1980-1989,m,华南
208959,1980-1989,m,华南
259899,1990+,m,华南
246587,1980-1989,m,华南
248850,1990+,m,华南
265680,1980-1989,m,华东
265681,1980-1989,f,华南
247271,1980-1989,m,华东
258862,1980-1989,m,华南
265682,1980-1989,m,华南
265683,1980-1989,m,华东
244715,1980-1989,m,华南
232540,1990+,m,华南
265684,1980-1989,m,华南
195619,1980-1989,m,华南
260964,1990+,f,华中
265685,1980-1989,m,华南
265686,1980-1989,m,华南
245772,1980-1989,m,华东
265687,1980-1989,m,华北
265688,1980-1989,m,华北
232539,1980-1989,m,华东
265689,1980-1989,m,华北
265690,1990+,m,华东
265691,1980-1989,m,华东
247085,1980-1989,m,华北
223757,1980-1989,m,华南
265692,1990+,m,华东
265693,1980-1989,m,华东
265694,1990+,m,华北
265695,1980-1989,m,华南
234956,1980-1989,m,华南
265696,1980-1989,m,华南
227112,1980-1989,m,华南
258333,1990+,m,华南
235035,1980-1989,m,华北
260532,1980-1989,f,华北
214055,1980-1989,f,华东
265268,1990+,m,华东
237791,1980-1989,m,华东
240583,1979-,m,华东
265697,1980-1989,m,华北
265351,1990+,m,华南
265698,1980-1989,m,华南
242164,1990+,f,华东
265699,1980-1989,m,华南
259881,1980-1989,m,华南
248980,1980-1989,m,华东
265700,1980-1989,m,华南
226876,1980-1989,f,华东
239587,1980-1989,m,华北
265701,1980-1989,m,华东
254987,1980-1989,m,华南
265702,1990+,m,华南
265703,1980-1989,m,华北
265704,1980-1989,m,华北
265705,1980-1989,m,华东
256262,1980-1989,m,华北
235681,1980-1989,m,华南
265706,1980-1989,m,华北
265707,1990+,f,华南
265708,1980-1989,m,华南
232502,1980-1989,m,华东
248566,1980-1989,m,华东
216063,1980-1989,m,华北
263566,1980-1989,f,华北
248546,1980-1989,m,华东
258041,1980-1989,m,华东
265709,1980-1989,m,华东
265710,1980-1989,m,华北
265711,1980-1989,m,华南
265713,1980-1989,m,华南
265714,1990+,m,华南
265715,1980-1989,m,华东
247193,1980-1989,m,华东
225145,1980-1989,m,华东
205236,1980-1989,m,华东
265716,1980-1989,m,华北
235492,1980-1989,m,华东
258488,1980-1989,m,华南
237412,1990+,m,华东
265717,1980-1989,m,华东
265718,1980-1989,m,华南
233729,1980-1989,m,华东
265719,1980-1989,m,华南
213144,1980-1989,m,华南
265720,1980-1989,m,华北
265721,1980-1989,m,华南
254596,1980-1989,m,华东
230286,1980-1989,m,华南
265722,1980-1989,m,华北
265723,1980-1989,m,华中
265724,1980-1989,m,华东
264395,1980-1989,m,华南
245620,1980-1989,m,华东
233822,1980-1989,f,华东
220004,1980-1989,m,华北
265725,1980-1989,m,华中
224687,1980-1989,m,华北
265726,1990+,m,华东
265727,1980-1989,m,华东
230011,1980-1989,m,华南
265728,1980-1989,f,华南
257803,1980-1989,m,华南
247397,1980-1989,m,华南
265729,1990+,m,华北
233489,1990+,m,华东
265730,1980-1989,m,华北
221520,1980-1989,m,华中
265731,1990+,f,华北
258894,1980-1989,m,华东
232454,1980-1989,m,华南
253652,1990+,m,华东
235648,1980-1989,m,华南
265732,1980-1989,m,华南
265733,1980-1989,m,华南
265734,1980-1989,m,华北
243512,1980-1989,m,华东
247326,1980-1989,m,华北
228301,1980-1989,m,华北
265735,1980-1989,m,华东
265736,1980-1989,m,华北
242832,1980-1989,m,华南
265737,1980-1989,m,华北
265738,1980-1989,m,华北
265739,1980-1989,m,华南
265740,1980-1989,m,华南
265741,1980-1989,m,华南
265742,1980-1989,m,华北
248283,1980-1989,m,华东
265743,1980-1989,m,华中
265744,1990+,m,华南
263704,1980-1989,m,华北
232847,1980-1989,m,华北
255495,1980-1989,m,华南
265745,1980-1989,m,华北
265746,1980-1989,m,华南
260292,1980-1989,m,华东
265747,1980-1989,m,华北
258161,1980-1989,m,华东
265748,1980-1989,m,华北
265749,1990+,m,华东
230008,1980-1989,m,华东
265751,1980-1989,m,华北
265752,1990+,m,华南
265753,1990+,m,华北
249350,1980-1989,m,华南
265754,1980-1989,m,华南
255476,1980-1989,m,华东
260533,1980-1989,m,华东
244713,1980-1989,m,华北
257328,1980-1989,f,华东
253677,1980-1989,m,华南
240479,1980-1989,m,华北
249689,1980-1989,m,华南
265755,1980-1989,m,华北
265756,1980-1989,m,华东
265757,1980-1989,m,华东
260961,1980-1989,m,华南
265758,1980-1989,m,华北
230971,1980-1989,m,华南
228299,1990+,m,华东
265759,1980-1989,m,华北
265760,1980-1989,m,华东
246585,1980-1989,m,华南
265761,1980-1989,m,华东
265762,1980-1989,m,华东
223410,1980-1989,m,华南
254184,1980-1989,m,华北
265763,1980-1989,m,华南
265764,1980-1989,m,华东
252492,1980-1989,m,华东
240398,1980-1989,m,华中
254935,1990+,m,华南
265765,1980-1989,m,华中
265766,1980-1989,m,华北
265767,1980-1989,f,华东
265768,1980-1989,f,华东
263694,1980-1989,m,华东
254256,1980-1989,f,华东
197651,1980-1989,m,华东
249965,1980-1989,m,华北
265769,1980-1989,f,华南
235249,1980-1989,m,华东
239146,1980-1989,m,华北
225083,1980-1989,m,华南
265770,1980-1989,m,华南
265771,1980-1989,m,华南
263666,1980-1989,m,华北
243143,1980-1989,m,华南
265772,1980-1989,m,华东
252220,1980-1989,f,华东
265773,1980-1989,m,华南
242643,1980-1989,m,华中
265774,1980-1989,m,华东
232534,1980-1989,m,华南
265775,1980-1989,m,华东
265245,1980-1989,m,华北
243330,1980-1989,m,华东
230341,1990+,m,华北
223569,1980-1989,m,华东
265776,1980-1989,m,华东
265331,1980-1989,m,华东
232511,1980-1989,m,华南
265777,1980-1989,m,华北
252218,1980-1989,m,华南
265778,1980-1989,m,华南
265779,1980-1989,m,华南
227941,1980-1989,m,华南
233181,1980-1989,m,华北
223267,1980-1989,m,华南
265780,1980-1989,m,华南
263811,1980-1989,m,华东
265781,1980-1989,m,华南
265782,1980-1989,m,华北
265783,1980-1989,m,华南
265784,1980-1989,m,华东
265785,1980-1989,m,华北
265786,1980-1989,m,华南
255419,1980-1989,f,华南
256159,1980-1989,m,华北
258907,1990+,m,华东
233627,1980-1989,f,华北
246643,1990+,m,华南
257513,1980-1989,m,华北
265787,1980-1989,m,华北
248178,1980-1989,m,华南
223512,1990+,m,华东
235895,1980-1989,f,华东
265788,1980-1989,f,华南
224683,1980-1989,m,华东
263686,1990+,m,华南
252774,1980-1989,m,华北
265789,1980-1989,m,华南
265790,1980-1989,m,华南
265791,1980-1989,m,华南
265792,1980-1989,m,华东
201199,1980-1989,m,华中
265793,1980-1989,m,华北
233400,1980-1989,m,华东
261789,1980-1989,m,华北
233416,1980-1989,m,华东
265795,1980-1989,m,华南
265796,1990+,f,华东
265797,1980-1989,m,华东
248096,1980-1989,m,华东
265798,1990+,m,华南
265799,1980-1989,m,华南
265800,1980-1989,m,华南
265801,1980-1989,m,华南
230309,1980-1989,m,华北
265802,1990+,m,华南
247082,1980-1989,m,华北
254830,1980-1989,m,华北
239598,1980-1989,m,华北
265803,1980-1989,m,华南
265804,1980-1989,m,华北
239933,1980-1989,m,华北
247114,1980-1989,m,华南
232453,1980-1989,m,华北
265805,1980-1989,m,华北
265806,1990+,m,华南
226993,1980-1989,m,华北
226423,1980-1989,m,华东
261843,1980-1989,m,华北
265807,1980-1989,m,华东
262112,1980-1989,m,华南
265808,1980-1989,m,华东
263587,1980-1989,m,华北
265809,1980-1989,m,华南
265810,1980-1989,m,华北
