id,age,gender,location
265477,1980-1989,m,华南
213900,1980-1989,m,华南
232070,1990+,m,华南
265478,1980-1989,m,华北
234044,1990+,m,华东
265479,1980-1989,m,华北
256407,1980-1989,m,华北
258170,1990+,m,华东
262952,1980-1989,m,华东
249294,1990+,m,华南
9534,1980-1989,m,华南
248813,1980-1989,m,华东
260775,1990+,m,华南
261400,1990+,m,华东
249330,1980-1989,m,华北
242283,1980-1989,m,华南
237348,1980-1989,m,华北
235938,1980-1989,m,华东
265481,1990+,m,华北
237849,1979-,m,华东
259391,1980-1989,m,华南
224673,1980-1989,m,华北
265482,1979-,m,华东
246046,1980-1989,m,华北
243519,1980-1989,m,华南
265483,1990+,m,华南
265484,1990+,m,华北
265485,1979-,m,华东
265486,1979-,m,华北
239585,1980-1989,m,华北
233404,1979-,m,华东
265487,1980-1989,m,华南
235625,1990+,m,华东
256217,1980-1989,m,华南
246041,1979-,m,华北
254167,1990+,m,华北
238281,1980-1989,m,华东
252486,1980-1989,m,华东
262536,1990+,m,华东
248608,1980-1989,m,华南
226248,1980-1989,m,华东
231081,1980-1989,m,华北
262482,1980-1989,m,华南
265488,1990+,m,华南
258793,1980-1989,m,华北
242129,1980-1989,m,华北
216482,1980-1989,m,华中
265489,1980-1989,m,华南
261857,1980-1989,m,华南
259256,1980-1989,m,华南
265490,1980-1989,m,华北
248903,1980-1989,m,华东
231196,1980-1989,m,华北
253897,1979-,m,华中
219169,1980-1989,m,华东
265491,1980-1989,m,华东
248172,1980-1989,m,华北
262973,1980-1989,m,华东
265492,1980-1989,m,华东
255573,1980-1989,m,华北
265493,1980-1989,m,华南
241962,1980-1989,m,华北
258042,1990+,m,华北
234780,1979-,m,华南
265494,1980-1989,m,华北
265495,1979-,m,华东
265496,1980-1989,m,华南
222509,1980-1989,m,华北
265497,1979-,m,华北
226463,1979-,m,华北
265498,1980-1989,m,华北
254346,1980-1989,m,华北
252087,1980-1989,m,华南
265500,1980-1989,m,华南
260488,1990+,m,华南
265501,1980-1989,m,华南
235912,1980-1989,m,华东
265267,1980-1989,m,华东
265502,1980-1989,m,华东
247460,1990+,m,华东
265503,1980-1989,m,华南
254679,1980-1989,m,华北
265505,1990+,m,华北
240590,1980-1989,m,华东
227507,1980-1989,m,华北
242554,1980-1989,m,华东
265506,1980-1989,m,华南
265507,1980-1989,m,华北
265508,1980-1989,m,华南
248357,1980-1989,m,华北
207983,1990+,m,华北
238128,1980-1989,m,华东
208017,1980-1989,m,华东
265509,1990+,m,华北
265510,1980-1989,m,华南
213168,1980-1989,m,华南
265511,1980-1989,m,华东
265512,1990+,m,华北
195747,1980-1989,m,华东
243838,1980-1989,m,华南
224565,1980-1989,m,华南
265513,1980-1989,m,华南
265514,1980-1989,m,华北
265515,1980-1989,m,华东
265516,1980-1989,m,华北
265517,1980-1989,m,华南
265518,1980-1989,m,华南
263616,1980-1989,m,华南
255637,1980-1989,m,华北
265519,1980-1989,m,华北
265520,1980-1989,m,华南
265521,1979-,m,华南
265522,1980-1989,m,华南
259491,1990+,m,华南
265523,1980-1989,m,华北
265524,1980-1989,m,华东
232078,1980-1989,m,华南
265525,1980-1989,m,华南
227317,1980-1989,m,华北
265526,1979-,m,华北
223328,1990+,m,华北
199410,1980-1989,m,华南
255610,1979-,m,华东
263469,1979-,m,华东
258701,1980-1989,m,华东
263310,1980-1989,m,华南
263260,1980-1989,m,华东
231076,1980-1989,m,华南
226893,1980-1989,m,华北
265527,1990+,m,华东
265528,1980-1989,m,华北
265529,1980-1989,m,华南
248869,1980-1989,m,华南
263194,1980-1989,m,华北
265530,1980-1989,m,华南
265531,1990+,m,华北
265532,1979-,m,华北
247087,1980-1989,m,华南
265533,1980-1989,m,华北
234049,1990+,m,华南
245556,1980-1989,m,华东
10518,1980-1989,m,华南
240940,1980-1989,m,华南
245559,1990+,m,华北
265534,1980-1989,m,华南
265535,1980-1989,m,华南
265536,1990+,m,华南
265537,1980-1989,m,华东
265538,1979-,m,华东
230968,1980-1989,m,华北
223615,1980-1989,m,华南
265539,1980-1989,m,华北
265540,1980-1989,m,华南
244670,1980-1989,m,华南
265541,1980-1989,m,华北
265542,1990+,m,华东
234774,1980-1989,m,华东
265543,1980-1989,m,华北
265544,1980-1989,m,华南
265545,1980-1989,m,华东
265546,1979-,m,华南
246706,1980-1989,m,华南
262353,1980-1989,m,华东
235965,1980-1989,m,华北
265547,1980-1989,m,华南
260786,1980-1989,m,华北
265548,1980-1989,m,华东
259409,1980-1989,m,华南
265549,1990+,m,华南
265550,1980-1989,m,华东
230119,1980-1989,m,华东
264169,1980-1989,m,华南
227014,1980-1989,m,华东
265551,1990+,m,华北
233815,1990+,m,华北
265552,1980-1989,m,华北
230324,1980-1989,m,华北
259904,1980-1989,m,华东
247335,1990+,m,华东
265553,1980-1989,m,华东
265554,1990+,m,华北
213238,1980-1989,m,华北
265555,1980-1989,m,华北
250096,1980-1989,m,华南
223412,1980-1989,m,华南
262520,1980-1989,m,华南
258872,1980-1989,m,华东
247986,1980-1989,m,华南
230385,1980-1989,m,华北
259424,1980-1989,m,华南
242445,1980-1989,m,华北
265556,1980-1989,m,华北
265557,1979-,m,华南
232972,1980-1989,m,华北
221249,1979-,m,华北
265558,1980-1989,m,华东
241338,1980-1989,m,华东
265559,1980-1989,m,华南
265560,1979-,m,华北
265561,1990+,m,华北
247472,1980-1989,m,华北
265562,1979-,m,华南
230353,1980-1989,m,华东
265563,1980-1989,m,华东
263603,1980-1989,m,华东
254812,1979-,m,东北
249942,1980-1989,m,华南
230337,1980-1989,m,华南
265564,1980-1989,m,华北
265565,1980-1989,m,华南
241994,1980-1989,m,华东
199763,1980-1989,m,华北
265566,1980-1989,m,华东
222479,1980-1989,m,华北
265567,1980-1989,m,华南
249761,1990+,m,华东
251798,1980-1989,m,华南
248054,1980-1989,m,华北
265568,1979-,m,华东
235623,1979-,m,华南
236879,1980-1989,m,华南
254877,1979-,m,华北
265569,1980-1989,m,华北
265570,1979-,m,华北
265571,1980-1989,m,华北
265572,1980-1989,m,华东
265573,1990+,m,华北
243317,1990+,m,华东
260147,1979-,m,华南
265574,1990+,m,华南
265575,1979-,m,华南
226170,1990+,m,华北
253725,1980-1989,m,华东
265576,1980-1989,m,华北
258583,1980-1989,m,华南
242431,1980-1989,m,华东
265577,1980-1989,m,华北
249943,1990+,m,华南
259760,1980-1989,m,华南
199123,1980-1989,m,华东
265578,1980-1989,m,华南
265579,1990+,m,华南
265580,1980-1989,m,华东
265581,1980-1989,m,华北
258200,1990+,m,华南
235894,1980-1989,m,华南
265582,1990+,m,华南
264854,1980-1989,m,华东
265583,1980-1989,m,华北
265584,1980-1989,m,华北
265585,1979-,m,华北
255043,1980-1989,m,华南
235421,1979-,m,华北
226733,1980-1989,m,华东
259748,1980-1989,m,华东
265586,1980-1989,m,华南
223317,1990+,m,华东
224941,1979-,m,华东
265587,1979-,m,华北
265588,1979-,m,华东
248044,1990+,m,华东
263307,1980-1989,m,华北
258905,1979-,m,华北
199363,1980-1989,m,华东
235213,1980-1989,m,华东
265589,1990+,m,华北
265590,1980-1989,m,华南
238699,1990+,m,华北
265591,1980-1989,m,华北
254112,1980-1989,m,华东
265592,1980-1989,m,华北
245161,1980-1989,m,华北
230118,1979-,m,华北
265593,1980-1989,m,华北
260981,1980-1989,m,华东
265594,1980-1989,m,华东
265595,1990+,m,华东
197577,1990+,m,华南
248188,1980-1989,m,东北
244341,1980-1989,m,华北
249947,1980-1989,m,华南
240007,1980-1989,m,华北
265596,1980-1989,m,华南
265597,1980-1989,m,华南
242077,1980-1989,m,华南
265598,1979-,m,华东
265599,1980-1989,m,华北
265600,1979-,m,华南
247677,1980-1989,m,华北
265601,1980-1989,m,华南
237734,1979-,m,华南
265602,1990+,m,华东
265603,1990+,m,华北
257315,1980-1989,m,华南
265604,1980-1989,m,华北
264920,1980-1989,m,华北
200154,1980-1989,m,华北
230354,1990+,m,华南
260658,1980-1989,m,华北
265605,1979-,m,华南
264261,1980-1989,m,华东
265606,1980-1989,m,华南
254125,1980-1989,m,华南
265607,1980-1989,m,华北
256496,1980-1989,m,华南
247452,1990+,m,华北
265608,1979-,m,华东
230269,1980-1989,m,华北
265609,1980-1989,m,华南
264378,1980-1989,m,华南
231077,1980-1989,m,华南
265610,1980-1989,m,华东
253739,1979-,m,华北
259858,1980-1989,m,华北
265611,1980-1989,m,华南
241350,1990+,m,华东
265612,1990+,m,华东
265613,1980-1989,m,华北
249688,1980-1989,m,华北
265283,1980-1989,m,华东
256359,1990+,m,华南
67274,1990+,m,华东
214689,1980-1989,m,华南
265614,1979-,m,华北
265615,1980-1989,m,华东
258197,1980-1989,m,华南
259058,1980-1989,m,华东
262711,1980-1989,m,华北
265616,1980-1989,m,华南
258019,1980-1989,m,华东
265617,1990+,m,华东
265618,1980-1989,m,华北
246044,1990+,m,华北
265619,1990+,m,华东
259556,1979-,m,华北
265620,1990+,m,华南
225136,1990+,m,华北
265621,1980-1989,m,华南
211615,1980-1989,m,华北
209168,1980-1989,m,华南
232438,1980-1989,m,华南
244381,1980-1989,m,华北
263213,1979-,m,华东
265623,1980-1989,m,华北
265624,1980-1989,m,华东
210486,1979-,m,华东
265625,1980-1989,m,华东
261378,1980-1989,m,华南
265626,1980-1989,m,华南
253963,1980-1989,m,华南
248585,1990+,m,华南
199879,1979-,m,华北
251422,1980-1989,m,华南
265628,1980-1989,m,华北
265629,1980-1989,m,华南
263648,1979-,m,华北
265630,1979-,m,华南
265631,1980-1989,m,华东
265632,1979-,m,华东
211044,1980-1989,m,华北
235429,1980-1989,m,华北
236693,1990+,m,华北
265633,1990+,m,华北
259701,1980-1989,m,华东
265634,1980-1989,m,华南
262021,1980-1989,m,华北
240018,1980-1989,m,华北
240595,1980-1989,m,华南
265635,1990+,m,华东
265636,1980-1989,m,华南
230036,1980-1989,m,华东
258485,1990+,m,华南
232424,1980-1989,m,华南
258958,1980-1989,m,华东
265637,1980-1989,m,华南
265638,1979-,m,华北
265639,1980-1989,m,华南
233364,1980-1989,m,华南
217538,1980-1989,m,华南
265640,1990+,m,华南
265641,1990+,m,华北
256336,1980-1989,m,华南
224374,1980-1989,m,华东
256158,1980-1989,m,华东
253894,1990+,m,华东
246613,1980-1989,m,华东
265642,1979-,m,华南
265643,1990+,m,华南
265644,1979-,m,华东
236069,1980-1989,m,华北
265645,1980-1989,m,华北
235635,1980-1989,m,华南
243152,1980-1989,m,华东
239702,1980-1989,m,华东
230336,1979-,m,华东
234931,1980-1989,m,华东
265646,1979-,m,华南
265647,1980-1989,m,华南
265648,1980-1989,m,华北
242544,1980-1989,m,华北
265649,1979-,m,华东
265650,1980-1989,m,华北
265651,1980-1989,m,华南
254329,1980-1989,m,华南
265652,1980-1989,m,华北
223422,1980-1989,m,华北
235523,1979-,m,华南
265653,1990+,m,华南
246573,1990+,m,华北
265654,1980-1989,m,华南
242428,1980-1989,m,华北
262444,1990+,m,华北
265655,1980-1989,m,华北
253945,1980-1989,m,华南
243060,1979-,m,华东
246980,1980-1989,m,华北
254354,1980-1989,m,华北
221982,1980-1989,m,华东
231174,1980-1989,m,华东
236722,1980-1989,m,华北
238686,1980-1989,m,华南
242821,1980-1989,m,华北
265656,1980-1989,m,华东
220572,1980-1989,m,华北
235184,1980-1989,m,华南
252384,1980-1989,m,华东
241492,1990+,m,华北
260030,1990+,m,华南
265657,1979-,m,华东
265658,1979-,m,华东
259135,1980-1989,m,华南
265659,1990+,m,华南
265660,1980-1989,m,华北
260198,1980-1989,m,华北
248355,1980-1989,m,华东
265661,1990+,m,华南
265662,1990+,m,华北
265663,1980-1989,m,华南
226105,1980-1989,m,华南
265664,1980-1989,m,华南
232422,1990+,m,华东
258676,1990+,m,华南
237294,1979-,m,华北
254084,1980-1989,m,华南
265665,1990+,m,华北
265666,1980-1989,m,华南
254340,1980-1989,m,华南
265667,1980-1989,m,华南
246319,1980-1989,m,华东
247014,1980-1989,m,华北
195180,1980-1989,m,华南
265668,1979-,m,华北
240459,1990+,m,华北
236731,1990+,m,华北
262963,1980-1989,m,华南
258328,1980-1989,m,华东
265669,1979-,m,华南
265670,1980-1989,m,华南
265671,1979-,m,华南
265672,1979-,m,华北
218262,1980-1989,m,华东
265673,1980-1989,m,华南
235326,1979-,m,华北
241547,1980-1989,m,华东
249214,1980-1989,m,华南
230952,1990+,m,华北
265674,1990+,m,华南
265675,1980-1989,m,华南
265677,1990+,m,华北
265678,1980-1989,m,华南
247159,1990+,m,华南
265310,1980-1989,m,华北
265679,1980-1989,m,华南
208959,1979-,m,华南
259899,1990+,m,华南
246587,1980-1989,m,华中
248850,1979-,m,华南
265680,1980-1989,m,华北
265681,1980-1989,m,华南
247271,1990+,m,华东
258862,1980-1989,m,华南
265682,1990+,m,华南
265683,1980-1989,m,华北
244715,1980-1989,m,华南
232540,1979-,m,华南
265684,1980-1989,m,华南
195619,1980-1989,m,华北
260964,1979-,m,华北
265685,1980-1989,m,华北
265686,1980-1989,m,华北
245772,1980-1989,m,华北
265687,1980-1989,m,华东
265688,1979-,m,华东
232539,1980-1989,m,华东
265689,1979-,m,华南
265690,1980-1989,m,华南
265691,1980-1989,m,华北
247085,1990+,m,华南
223757,1980-1989,m,华南
265692,1980-1989,m,华北
265693,1990+,m,华东
265694,1979-,m,华北
265695,1980-1989,m,华南
234956,1979-,m,华南
265696,1980-1989,m,华北
227112,1990+,m,华南
258333,1979-,m,华南
235035,1980-1989,m,华南
260532,1990+,m,华东
214055,1980-1989,m,华北
265268,1990+,m,华东
237791,1990+,m,华南
240583,1979-,m,华北
265697,1980-1989,m,华北
265351,1979-,m,华南
265698,1980-1989,m,华南
242164,1979-,m,华东
265699,1980-1989,m,华北
259881,1990+,m,华东
248980,1990+,m,华东
265700,1980-1989,m,华东
226876,1980-1989,m,华南
239587,1980-1989,m,华东
265701,1990+,m,华东
254987,1980-1989,m,华北
265702,1990+,m,华南
265703,1980-1989,m,华北
265704,1990+,m,华东
265705,1990+,m,华北
256262,1990+,m,华东
235681,1980-1989,m,华南
265706,1980-1989,m,华东
265707,1980-1989,m,华东
265708,1979-,m,华东
232502,1990+,m,华北
248566,1980-1989,m,华东
216063,1980-1989,m,华东
263566,1980-1989,m,华东
248546,1990+,m,华北
258041,1980-1989,m,华东
265709,1980-1989,m,华南
265710,1980-1989,m,华东
265711,1980-1989,m,华南
265713,1980-1989,m,华东
265714,1979-,m,华南
265715,1980-1989,m,华北
247193,1980-1989,m,华东
225145,1979-,m,华北
205236,1979-,m,华南
265716,1980-1989,m,华北
235492,1980-1989,m,华东
258488,1979-,m,华东
237412,1979-,m,华东
265717,1980-1989,m,华南
265718,1990+,m,华南
233729,1980-1989,m,华东
265719,1980-1989,m,华北
213144,1979-,m,华北
265720,1980-1989,m,华北
265721,1980-1989,m,华南
254596,1979-,m,华北
230286,1979-,m,华东
265722,1980-1989,m,华东
265723,1980-1989,m,华北
265724,1980-1989,m,华南
264395,1990+,m,华南
245620,1980-1989,m,华东
233822,1980-1989,m,华南
220004,1980-1989,m,华北
265725,1980-1989,m,华北
224687,1980-1989,m,华北
265726,1980-1989,m,华北
265727,1980-1989,m,华北
230011,1980-1989,m,华东
265728,1980-1989,m,华南
257803,1980-1989,m,华南
247397,1980-1989,m,华东
265729,1980-1989,m,华东
233489,1980-1989,m,华东
265730,1980-1989,m,华南
221520,1980-1989,m,华北
265731,1979-,m,华南
258894,1980-1989,m,华东
232454,1990+,m,华北
253652,1980-1989,m,华东
235648,1980-1989,m,华北
265732,1980-1989,m,华北
265733,1990+,m,华南
265734,1990+,m,华南
243512,1990+,m,华北
247326,1980-1989,m,华南
228301,1980-1989,m,华东
265735,1980-1989,m,华北
265736,1979-,m,华中
242832,1980-1989,m,华北
265737,1980-1989,m,华北
265738,1980-1989,m,华东
265739,1980-1989,m,华南
265740,1980-1989,m,华东
265741,1980-1989,m,华南
265742,1979-,m,华东
248283,1980-1989,m,华东
265743,1990+,m,华北
265744,1979-,m,华东
263704,1980-1989,m,华北
232847,1980-1989,m,华东
255495,1980-1989,m,华南
265745,1980-1989,m,华北
265746,1980-1989,m,华北
260292,1980-1989,m,华北
265747,1980-1989,m,华东
258161,1980-1989,m,华北
265748,1990+,m,华北
265749,1980-1989,m,华北
230008,1980-1989,m,华东
265751,1980-1989,m,华东
265752,1980-1989,m,华东
265753,1979-,m,华东
249350,1980-1989,m,华南
265754,1980-1989,m,华南
255476,1979-,m,华北
260533,1980-1989,m,华南
244713,1980-1989,m,华南
257328,1990+,m,华北
253677,1980-1989,m,华南
240479,1990+,m,华东
249689,1980-1989,m,华南
265755,1980-1989,m,华北
265756,1990+,m,华北
265757,1979-,m,华东
260961,1990+,m,华北
265758,1980-1989,m,华南
230971,1980-1989,m,华南
228299,1980-1989,m,华东
265759,1980-1989,m,华南
265760,1990+,m,华南
246585,1980-1989,m,华南
265761,1980-1989,m,华北
265762,1980-1989,m,华南
223410,1980-1989,m,华南
254184,1990+,m,华南
265763,1990+,m,华南
265764,1990+,m,华南
252492,1980-1989,m,华北
240398,1980-1989,m,华南
254935,1979-,m,华北
265765,1980-1989,m,华东
265766,1979-,m,华北
265767,1980-1989,m,华东
265768,1980-1989,m,华东
263694,1979-,m,华南
254256,1980-1989,m,华北
197651,1980-1989,m,华北
249965,1979-,m,华东
265769,1980-1989,m,华北
235249,1980-1989,m,华南
239146,1980-1989,m,华东
225083,1980-1989,m,华南
265770,1979-,m,华南
265771,1980-1989,m,华南
263666,1980-1989,m,华南
243143,1980-1989,m,华南
265772,1980-1989,m,华南
252220,1980-1989,m,华东
265773,1980-1989,m,华南
242643,1990+,m,华东
265774,1980-1989,m,华东
232534,1979-,m,华南
265775,1980-1989,m,华南
265245,1980-1989,m,华东
243330,1979-,m,华南
230341,1990+,m,华东
223569,1980-1989,m,华东
265776,1979-,m,华北
265331,1980-1989,m,华北
232511,1980-1989,m,华南
265777,1990+,m,华北
252218,1980-1989,m,华北
265778,1980-1989,m,华南
265779,1980-1989,m,华南
227941,1979-,m,华南
233181,1980-1989,m,华南
223267,1980-1989,m,华南
265780,1980-1989,m,华北
263811,1990+,m,华南
265781,1980-1989,m,华南
265782,1980-1989,m,华北
265783,1990+,m,华南
265784,1980-1989,m,华东
265785,1980-1989,m,华南
265786,1980-1989,m,华北
255419,1980-1989,m,华北
256159,1979-,m,华东
258907,1980-1989,m,华南
233627,1980-1989,m,华北
246643,1979-,m,华北
257513,1980-1989,m,华东
265787,1980-1989,m,华南
248178,1980-1989,m,华南
223512,1980-1989,m,华北
235895,1990+,m,华北
265788,1980-1989,m,华南
224683,1990+,m,华北
263686,1980-1989,m,华南
252774,1990+,m,华北
265789,1980-1989,m,华北
265790,1990+,m,华南
265791,1980-1989,m,华南
265792,1980-1989,m,华北
201199,1980-1989,m,华南
265793,1980-1989,m,华北
233400,1980-1989,m,华南
261789,1980-1989,m,华北
233416,1979-,m,华南
265795,1990+,m,华东
265796,1980-1989,m,华东
265797,1980-1989,m,华南
248096,1980-1989,m,华东
265798,1990+,m,华南
265799,1980-1989,m,华南
265800,1980-1989,m,华南
265801,1980-1989,m,华南
230309,1980-1989,m,华南
265802,1990+,m,华南
247082,1979-,m,华北
254830,1990+,m,华东
239598,1980-1989,m,华东
265803,1980-1989,m,华北
265804,1980-1989,m,华南
239933,1980-1989,m,华东
247114,1980-1989,m,华南
232453,1979-,m,华北
265805,1980-1989,m,华东
265806,1980-1989,m,华南
226993,1990+,m,华东
226423,1980-1989,m,华北
261843,1990+,m,华北
265807,1990+,m,华南
262112,1980-1989,m,华南
265808,1980-1989,m,东北
263587,1980-1989,m,华北
265809,1980-1989,m,华南
265810,1980-1989,m,华北
249202,1979-,m,华北
265811,1980-1989,m,华南
265812,1980-1989,m,华南
256452,1980-1989,m,华南
254356,1980-1989,m,华东
249774,1980-1989,m,华南
217995,1980-1989,m,华北
201287,1979-,m,华东
265813,1980-1989,m,华北
243298,1979-,m,华东
265814,1980-1989,m,华东
248918,1980-1989,m,华东
265815,1990+,m,华南
253905,1980-1989,m,华东
226485,1980-1989,m,华东
265816,1980-1989,m,华北
265817,1980-1989,m,华南
256389,1980-1989,m,华南
206139,1980-1989,m,华北
252093,1980-1989,m,华东
239955,1979-,m,华南
256527,1980-1989,m,华南
265818,1990+,m,华东
265819,1980-1989,m,华南
256187,1980-1989,m,华东
265820,1980-1989,m,华东
226361,1979-,m,华东
264847,1990+,m,华北
